symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
OMBUSD,0.00066000,3.648,0.01843133,0.01815000,0.01875000,616.00000000,0.01861000,10746.00000000,0.01866000,616.00000000,0.01809000,0.01876000,0.01793000,231083.00000000,4259.16720000,1694848571962,1694934971962,5230010,5230118,109
OMUSDT,0.00057000,3.156,0.01849651,0.01806000,0.01863000,958.00000000,0.01863000,8972.00000000,0.01866000,8810.00000000,0.01806000,0.01889000,0.01806000,28524272.00000000,527599.50058000,1694848572459,1694934972459,15143014,15146790,3777
PONDBTC,0.00000001,3.226,0.00000031,0.00000031,0.00000032,853951.00000000,0.00000031,5068964.00000000,0.00000032,1174766.00000000,0.00000031,0.00000032,0.00000030,7014441.00000000,2.19919147,1694848570036,1694934970036,3850007,3850231,225
PONDBUSD,0.00017000,2.071,0.00831942,0.00822000,0.00838000,22959.93000000,0.00838000,3799.87000000,0.00839000,124720.09000000,0.00821000,0.00850000,0.00813000,10458920.40000000,87012.16302060,1694848482236,1694934882236,12933346,12935109,1764
PONDUSDT,0.00011000,1.333,0.00831631,0.00825000,0.00836000,66105.80000000,0.00836000,86210.97000000,0.00838000,43137.09000000,0.00825000,0.00856000,0.00814000,108486960.20000000,902211.35788980,1694848571311,1694934971311,27015469,27024034,8566
DEGOBTC,-0.00000042,-0.832,0.00005027,0.00005046,0.00005004,212.75000000,0.00004973,150.09000000,0.00005004,6.00000000,0.00005046,0.00005104,0.00004930,11098.55000000,0.55797281,1694848483379,1694934883379,4881601,4885370,3770
DEGOBUSD,-0.01900000,-1.421,1.33488763,1.34500000,1.31800000,152.20000000,1.32000000,75.75000000,1.32700000,26.02000000,1.33700000,1.34500000,1.31000000,8468.97000000,11305.12328000,1694848569543,1694934969543,8357950,8358038,89
DEGOUSDT,-0.01600000,-1.197,1.32985215,1.33800000,1.32100000,683.20000000,1.32100000,2761.98000000,1.32400000,345.91000000,1.33700000,1.34800000,1.31200000,159925.52000000,212677.29734000,1694848528405,1694934928405,24597406,24599942,2537
AVAXEUR,-0.22000000,-2.466,8.82569161,8.92000000,8.70000000,2.30000000,8.68000000,145.46000000,8.70000000,92.83000000,8.92000000,8.93000000,8.66000000,2908.56000000,25670.05360000,1694848570683,1694934970683,3905112,3905549,438
BTTTRY,0.00000000,0.000,0.00000000,0.03783000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
CHZBRL,-0.00600000,-2.048,0.28875620,0.29300000,0.28700000,12393.00000000,0.28600000,19282.00000000,0.28700000,1373.00000000,0.29300000,0.29300000,0.28400000,57248.00000000,16530.71500000,1694848555876,1694934955876,2572289,2572362,74
UNIEUR,0.00000000,0.000,0.00000000,4.85600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ALICEBTC,-0.00000052,-1.774,0.00002911,0.00002926,0.00002880,4.48000000,0.00002880,130.77000000,0.00002888,600.63000000,0.00002932,0.00002962,0.00002848,19244.14000000,0.56022192,1694848561429,1694934961429,11151676,11155052,3377
ALICEBUSD,-0.01200000,-1.544,0.77323698,0.77700000,0.76500000,1354.20000000,0.76400000,527.82000000,0.76700000,854.60000000,0.77700000,0.78400000,0.75300000,18333.84000000,14176.40315000,1694848572052,1694934972052,16769650,16769945,296
ALICEUSDT,-0.01100000,-1.418,0.77071923,0.77600000,0.76500000,336.32000000,0.76500000,342.76000000,0.76600000,8488.29000000,0.77600000,0.78600000,0.75200000,944849.55000000,728213.71663000,1694848559610,1694934959610,84246105,84253226,7122
CHZBUSD,-0.00140000,-2.337,0.05899666,0.05990000,0.05850000,17699.00000000,0.05840000,118232.00000000,0.05850000,30850.00000000,0.05990000,0.06000000,0.05790000,3870719.00000000,228359.50750000,1694848565548,1694934965548,20386023,20387768,1746
CHZEUR,-0.00150000,-2.664,0.05551687,0.05620000,0.05480000,2972.00000000,0.05480000,5491.00000000,0.05490000,3423.00000000,0.05630000,0.05630000,0.05460000,121616.00000000,6751.74000000,1694848540467,1694934940467,3820425,3820501,77
CHZGBP,-0.00220000,-3.704,0.05850774,0.06090000,0.05720000,3128.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05940000,0.05950000,0.05720000,9533.00000000,557.75430000,1692154810904,1692241210904,1257393,1257399,7
BIFIBNB,0.00000000,0.000,0.00000000,2.77700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BIFIBUSD,0.00000000,0.000,0.00000000,359.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LINABTC,-0.00000001,-2.439,0.00000040,0.00000041,0.00000040,1876.00000000,0.00000039,12898543.00000000,0.00000040,5341342.00000000,0.00000041,0.00000041,0.00000039,3162601.00000000,1.27024934,1694848569252,1694934969252,2737442,2738503,1062
LINABUSD,-0.00021000,-1.944,0.01069700,0.01081400,0.01059000,22791.37000000,0.01059300,11109.87000000,0.01061000,1178.70000000,0.01080000,0.01084000,0.01050000,7561357.07000000,80883.84073029,1694848553165,1694934953165,11460346,11461131,786
LINAUSDT,-0.00022200,-2.051,0.01068812,0.01082400,0.01060100,584.01000000,0.01059500,17553.56000000,0.01060100,49091.73000000,0.01082300,0.01084000,0.01047900,242088804.53000000,2587473.12855791,1694848557208,1694934957208,53055578,53066652,11075
ADARUB,-0.28000000,-1.146,24.31211027,24.35000000,24.15000000,190.20000000,24.16000000,1741.40000000,24.28000000,3256.30000000,24.43000000,24.43000000,24.15000000,11513.70000000,279922.34400000,1694848556278,1694934956278,1011966,1011989,24
ENJBRL,-0.03600000,-2.639,1.31883424,1.39000000,1.32800000,75.10000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36400000,1.36400000,1.29000000,8332.30000000,10988.92250000,1692165602246,1692252002246,711186,711243,58
ENJEUR,-0.00390000,-1.787,0.21455161,0.21760000,0.21440000,606.50000000,0.21480000,1166.40000000,0.21560000,1280.10000000,0.21830000,0.21940000,0.21160000,21783.90000000,4673.77072000,1694848562300,1694934962300,2116831,2116866,36
MATICEUR,-0.00630000,-1.269,0.49409556,0.49640000,0.49010000,59.30000000,0.48960000,1316.40000000,0.48990000,513.80000000,0.49640000,0.49690000,0.48600000,215626.70000000,106540.19499000,1694848558466,1694934958466,7838903,7840422,1520
NEOTRY,-3.50000000,-1.755,197.55818319,199.00000000,195.90000000,4.08000000,195.60000000,1.74000000,196.30000000,55.54000000,199.40000000,199.60000000,193.60000000,2931.74000000,579189.22800000,1694848467032,1694934867032,3229365,3229935,571
PERPBTC,-0.00000004,-0.178,0.00002204,0.00002254,0.00002248,63.76000000,0.00002230,337.61000000,0.00002235,332.09000000,0.00002252,0.00002324,0.00002161,781700.61000000,17.23182972,1694848549373,1694934949373,3600473,3604039,3567
PERPBUSD,-0.00558000,-0.934,0.59138708,0.59583000,0.59190000,49.50000000,0.59197000,97.16000000,0.59245000,22.20000000,0.59748000,0.61600000,0.57413000,373504.43000000,220885.69428800,1694848570571,1694934970571,6917963,6920271,2309
PERPUSDT,-0.00412000,-0.691,0.59101756,0.59652000,0.59232000,377.27000000,0.59229000,40.36000000,0.59232000,93.23000000,0.59644000,0.61700000,0.57437000,15154446.72000000,8956544.17534640,1694848570618,1694934970618,24816876,24881053,64178
RAMPBTC,0.00000000,0.000,0.00000000,0.00000273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
RAMPBUSD,0.00000000,0.000,0.00000000,0.05210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
RAMPUSDT,0.00000000,0.000,0.00000000,0.05240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
SUPERBTC,-0.00000002,-0.649,0.00000308,0.00000308,0.00000306,1702.00000000,0.00000305,4760.00000000,0.00000307,4642.00000000,0.00000308,0.00000311,0.00000304,199113.00000000,0.61325038,1694848572563,1694934972563,4655731,4657501,1771
SUPERBUSD,-0.00010000,-0.123,0.08174967,0.08160000,0.08140000,1040.00000000,0.08090000,2613.00000000,0.08120000,320.00000000,0.08150000,0.08270000,0.08090000,206287.00000000,16863.89390000,1694848491106,1694934891106,8787597,8787802,206
SUPERUSDT,-0.00070000,-0.857,0.08176163,0.08170000,0.08100000,430.00000000,0.08100000,757.00000000,0.08110000,1765.00000000,0.08170000,0.08290000,0.08070000,6521621.00000000,533218.37670000,1694848572561,1694934972561,27473340,27478001,4662
CFXBTC,0.00000015,3.297,0.00000462,0.00000453,0.00000470,827.00000000,0.00000469,25857.00000000,0.00000470,66347.00000000,0.00000455,0.00000476,0.00000453,1190344.00000000,5.50112748,1694848569337,1694934969337,4026969,4028653,1685
CFXBUSD,0.00470000,3.913,0.12250776,0.12020000,0.12480000,3519.00000000,0.12450000,5810.00000000,0.12470000,16065.00000000,0.12010000,0.12630000,0.11970000,6884030.00000000,843347.06520000,1694848572826,1694934972826,16991760,16996306,4547
CFXUSDT,0.00440000,3.661,0.12251268,0.12020000,0.12460000,2231.00000000,0.12450000,25793.00000000,0.12460000,24644.00000000,0.12020000,0.12640000,0.11950000,76223186.00000000,9338307.03670000,1694848572748,1694934972748,47887255,47920804,33550
ENJGBP,0.00000000,0.000,0.00000000,0.36760000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
EOSTRY,-0.24000000,-1.535,15.59851916,15.61000000,15.40000000,78.40000000,15.37000000,55.80000000,15.40000000,3.00000000,15.64000000,15.74000000,15.33000000,30760.30000000,479815.12900000,1694848536297,1694934936297,3134871,3135189,319
LTCGBP,-1.27000000,-2.335,53.86161933,54.57000000,53.11000000,0.72000000,52.96000000,1.33400000,53.12000000,0.19100000,54.38000000,54.40000000,52.88000000,313.20300000,16869.62076000,1694848560956,1694934960956,881732,881976,245
LUNAEUR,0.00000000,0.000,0.00000000,0.00006000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
RVNTRY,-0.00570000,-1.377,0.41131252,0.41360000,0.40810000,984.49000000,0.40730000,984.49000000,0.40810000,3521.51000000,0.41380000,0.41480000,0.40250000,1102289.81000000,453385.59563500,1694848540345,1694934940345,6771918,6772278,361
THETAEUR,-0.01000000,-1.709,0.57845781,0.57900000,0.57500000,41.70000000,0.57200000,439.00000000,0.57500000,527.20000000,0.58500000,0.58500000,0.56800000,2542.10000000,1470.49760000,1694848533905,1694934933905,1656371,1656420,50
XVGBUSD,-0.00005700,-1.635,0.00342555,0.00348500,0.00342900,4860.90000000,0.00342300,29214.10000000,0.00342900,159800.60000000,0.00348600,0.00349600,0.00333500,12280833.40000000,42068.63762760,1694848570951,1694934970951,10187450,10188115,666
EPSBTC,0.00000000,0.000,0.00000000,0.00000499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
EPSBUSD,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
EPSUSDT,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
AUTOBTC,0.00000000,0.000,0.00000000,0.00324000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
AUTOBUSD,0.00000000,0.000,0.00000000,95.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
AUTOUSDT,0.00000000,0.000,0.00000000,95.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
TKOBTC,-0.00000006,-0.730,0.00000821,0.00000820,0.00000816,16.00000000,0.00000814,36.90000000,0.00000816,23.40000000,0.00000822,0.00000838,0.00000807,93597.10000000,0.76885644,1694848475435,1694934875435,4787581,4790223,2643
TKOBIDR,-29.73,-0.891,3342.07,3324.00,3305.26,68.10000000,3303.52,924.60000000,3317.10,924.60000000,3334.99,3402.21,3272.93,105302.80000000,351929598.38,1694848554162,1694934954162,7338417,7339252,836
TKOBUSD,-0.00060000,-0.276,0.21663539,0.21720000,0.21640000,291.60000000,0.21610000,53.40000000,0.21650000,667.20000000,0.21700000,0.22210000,0.21310000,140294.40000000,30392.73267000,1694848554138,1694934954138,8210377,8210739,363
TKOUSDT,-0.00110000,-0.507,0.21787830,0.21730000,0.21600000,67.90000000,0.21610000,893.30000000,0.21640000,1108.20000000,0.21710000,0.22240000,0.21310000,1444069.90000000,314631.49821000,1694848554059,1694934954059,27814346,27817906,3561
PUNDIXETH,-0.00000830,-3.828,0.00021096,0.00021650,0.00020850,6.90000000,0.00020670,296.70000000,0.00020840,1953.70000000,0.00021680,0.00021690,0.00020700,16173.40000000,3.41192699,1694848565295,1694934965295,1459953,1460012,60
PUNDIXUSDT,-0.01660000,-4.677,0.34528650,0.35460000,0.33830000,4056.60000000,0.33770000,220.00000000,0.33810000,774.70000000,0.35490000,0.35510000,0.33550000,1244347.50000000,429656.39283000,1694848572796,1694934972796,13254382,13258950,4569
BTTBRL,0.00000000,0.000,0.00000000,0.01553000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BTTEUR,0.00000000,0.000,0.00000000,0.00243600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
HOTEUR,0.00000000,0.000,0.00000000,0.00178900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
WINEUR,-0.00000050,-0.864,0.00005757,0.00005790,0.00005740,2945370.00000000,0.00005730,245446.00000000,0.00005750,824380.00000000,0.00005790,0.00005790,0.00005730,18758154.00000000,1079.84255390,1694848559315,1694934959315,2264906,2264960,55
TLMBTC,-0.00000001,-2.564,0.00000038,0.00000039,0.00000038,3874.00000000,0.00000037,1714636.00000000,0.00000038,461670.00000000,0.00000039,0.00000039,0.00000037,1425368.00000000,0.54250381,1694848568139,1694934968139,8366480,8367174,695
TLMBUSD,-0.00022000,-2.148,0.01008294,0.01022000,0.01002000,1843.00000000,0.01000000,2824.00000000,0.01002000,3136.00000000,0.01024000,0.01028000,0.00988000,1769650.00000000,17843.27548000,1694848556444,1694934956444,21597606,21598402,797
TLMUSDT,-0.00024000,-2.339,0.01010400,0.01025000,0.01002000,5923.00000000,0.01001000,16004.00000000,0.01002000,123731.00000000,0.01026000,0.01029000,0.00987000,61043468.00000000,616783.43543000,1694848572272,1694934972272,76122661,76127350,4690
